threshold,precision,recall,f1,f2,fpr,specificity,tp,fp,tn,fn
0.6600000000000001,0.2413793103448276,0.1590909090909091,0.1917808219178082,0.17073170731707318,0.14666666666666667,0.8533333333333334,7,22,128,37
0.6700000000000002,0.21428571428571427,0.13636363636363635,0.16666666666666663,0.14705882352941177,0.14666666666666667,0.8533333333333334,6,22,128,38
0.6800000000000002,0.2222222222222222,0.13636363636363635,0.16901408450704225,0.14778325123152714,0.14,0.86,6,21,129,38
0.6900000000000002,0.2222222222222222,0.13636363636363635,0.16901408450704225,0.14778325123152714,0.14,0.86,6,21,129,38
0.7000000000000002,0.2222222222222222,0.13636363636363635,0.16901408450704225,0.14778325123152714,0.14,0.86,6,21,129,38
0.7100000000000002,0.2222222222222222,0.13636363636363635,0.16901408450704225,0.14778325123152714,0.14,0.86,6,21,129,38
0.7200000000000002,0.2222222222222222,0.13636363636363635,0.16901408450704225,0.14778325123152714,0.14,0.86,6,21,129,38
0.7300000000000002,0.2222222222222222,0.13636363636363635,0.16901408450704225,0.14778325123152714,0.14,0.86,6,21,129,38
0.7400000000000002,0.2222222222222222,0.13636363636363635,0.16901408450704225,0.14778325123152714,0.14,0.86,6,21,129,38
0.7500000000000002,0.24,0.13636363636363635,0.17391304347826086,0.14925373134328357,0.12666666666666668,0.8733333333333333,6,19,131,38
0.7600000000000002,0.24,0.13636363636363635,0.17391304347826086,0.14925373134328357,0.12666666666666668,0.8733333333333333,6,19,131,38
0.7700000000000002,0.22727272727272727,0.11363636363636363,0.15151515151515152,0.12626262626262624,0.11333333333333333,0.8866666666666667,5,17,133,39
0.7800000000000001,0.23809523809523808,0.11363636363636363,0.15384615384615383,0.1269035532994924,0.10666666666666667,0.8933333333333333,5,16,134,39
0.7900000000000001,0.23809523809523808,0.11363636363636363,0.15384615384615383,0.1269035532994924,0.10666666666666667,0.8933333333333333,5,16,134,39
0.8000000000000002,0.23809523809523808,0.11363636363636363,0.15384615384615383,0.1269035532994924,0.10666666666666667,0.8933333333333333,5,16,134,39
